,snr,total_mass,luminosity_distance
2811,14,147,2862.0710246711187
2812,14,148,2867.5302785200693
2813,14,149,2873.221040663418
2814,14,150,2879.1463874056994
2815,14,151,2885.308584114447
2816,14,152,2891.709100309966
2817,14,153,2898.348626394064
2818,14,154,2905.2270919321886
2819,14,155,2912.3436854007878
2820,14,156,2919.6968753102788
2821,14,157,2927.2844326115837
2822,14,158,2935.103454293452
2823,14,159,2943.1503880766263
2824,14,160,2951.4210581099655
2825,14,161,2959.9106915735574
2826,14,162,2968.6139460935433
2827,14,163,2977.5249378735307
2828,14,164,2986.6372704482856
2829,14,165,2995.9440639656536
2830,14,166,3005.43798490404
2831,14,167,3015.1112761339273
2832,14,168,3024.9557872334876
2833,14,169,3034.9630049700017
2834,14,170,3045.1240838608096
2835,14,171,3055.42987672979
2836,14,172,3065.870965177592
2837,14,173,3076.437689886641
2838,14,174,3087.120180684241
2839,14,175,3097.908386290599
2840,14,176,3108.7921036810535
2841,14,177,3119.7610069952166
2842,14,178,3130.8046759290864
2843,14,179,3141.912623549308
2844,14,180,3153.074323472455
2845,14,181,3164.279236355568
2846,14,182,3175.5168356478557
2847,14,183,3186.776632557063
2848,14,184,3198.048200187732
2849,14,185,3209.321196812128
2850,14,186,3220.5853882383967
2851,14,187,3231.8306692442493
2852,14,188,3243.04708404797
2853,14,189,3254.2248457922738
2854,14,190,3265.3543550201666
2855,14,191,3276.4262171254036
2856,14,192,3287.4312587637323
2857,14,193,3298.3605432143822
2858,14,194,3309.2053846847184
2859,14,195,3319.9573615541567
2860,14,196,3330.6083285566087
2861,14,197,3341.1504279037376
2862,14,198,3351.5760993542767
2863,14,199,3361.878089237462
2864,14,200,3372.0494584413655
2865,15,10,304.53734634695934
2866,15,11,304.9376091390308
2867,15,12,306.63057267020196
2868,15,13,309.61136877506334
2869,15,14,313.87339974795236
2870,15,15,319.40834202052224
2871,15,16,326.2061534030539
2872,15,17,334.2550839014297
2873,15,18,343.54169011221194
2874,15,19,354.0508531897867
2875,15,20,365.76580036895314
2876,15,21,378.6681300174408
2877,15,22,392.73784018335823
2878,15,23,407.9533605922705
2879,15,24,424.29158804037445
2880,15,25,441.7279251197129
2881,15,26,460.2363222025521
2882,15,27,479.78932260328224
2883,15,28,500.3581108262033
2884,15,29,521.9125638002226
2885,15,30,544.4213049913662
2886,15,31,567.8517612773483
2887,15,32,592.1702224589444
2888,15,33,617.3419032767739
2889,15,34,643.3310077930304
2890,15,35,670.1007959926541
2891,15,36,697.6136524504494
2892,15,37,725.8311569048668
2893,15,38,754.7141565742477
2894,15,39,784.2228400446329
2895,15,40,814.3168125550712
2896,15,41,844.955172500796
2897,15,42,876.096588971818
2898,15,43,907.699380140401
2899,15,44,939.7215923091779
2900,15,45,972.1210794286077
2901,15,46,1004.8555828914231
2902,15,47,1037.8828114107405
2903,15,48,1071.1605207874068
2904,15,49,1104.6465933733089
2905,15,50,1138.2991170370203
2906,15,51,1172.0764634402951
2907,15,52,1205.9373654350618
2908,15,53,1239.8409933932858
2909,15,54,1273.7470302853762
2910,15,55,1307.615745325322
2911,15,56,1341.4080660058319
2912,15,57,1375.0856483508608
2913,15,58,1408.6109452176368
2914,15,59,1441.9472724866087
2915,15,60,1475.0588729829863
2916,15,61,1507.9109779808105
2917,15,62,1540.469866146724
2918,15,63,1572.7029197881461
2919,15,64,1604.5786782788814
2920,15,65,1636.0668885421233
2921,15,66,1667.1385524802365
2922,15,67,1697.7659712491288
2923,15,68,1727.9227862833795
2924,15,69,1757.5840169891217
2925,15,70,1786.7260950289005
2926,15,71,1815.326895134619
2927,15,72,1843.3657623929869
2928,15,73,1870.823535958178
2929,15,74,1897.6825691572105
2930,15,75,1923.9267459619998
2931,15,76,1949.5414938141232
2932,15,77,1974.513792796505
2933,15,78,1998.832181158017
2934,15,79,2022.486757205282
2935,15,80,2045.4691775876302
2936,15,81,2067.772652008964
2937,15,82,2089.391934411792
2938,15,83,2110.3233106863695
2939,15,84,2130.564582968251
2940,15,85,2150.1150505957535
2941,15,86,2168.975487807789
2942,15,87,2187.148118270487
2943,15,88,2204.6365865295056
2944,15,89,2221.4459264921206
2945,15,90,2237.5825270504115
2946,15,91,2253.05409496412
2947,15,92,2267.8696151277586
2948,15,93,2282.039308352554
2949,15,94,2295.5745867999785
2950,15,95,2308.4880072075516
2951,15,96,2320.7932220533935
2952,15,97,2332.5049288094024
2953,15,98,2343.6388174368763
2954,15,99,2354.211516281208
2955,15,100,2364.240536525227
2956,15,101,2373.7442153629804
2957,15,102,2382.7416580565655
2958,15,103,2391.2526790411566
2959,15,104,2399.2977422419194
2960,15,105,2406.89790076899
2961,15,106,2414.0747361541344
2962,15,107,2420.850297292994
2963,15,108,2427.2470392554687
2964,15,109,2433.2877621239945
2965,15,110,2438.995550018255
2966,15,111,2444.3937104615484
2967,15,112,2449.505714240745
2968,15,113,2454.355135908303
2969,15,114,2458.9655950712413
2970,15,115,2463.360698606775
2971,15,116,2467.563983939865
2972,15,117,2471.5988635136537
2973,15,118,2475.4885705768165
2974,15,119,2479.256106407726
2975,15,120,2482.924189088221
2976,15,121,2486.5152039343147
2977,15,122,2490.0511556840206
2978,15,123,2493.5536225369574
2979,15,124,2497.04371213201
2980,15,125,2500.542019543922
2981,15,126,2504.068587371629
2982,15,127,2507.642867984279
2983,15,128,2511.2836879836213
2984,15,129,2515.0092149341604
2985,15,130,2518.836926405198
2986,15,131,2522.7835813609304
2987,15,132,2526.865193928927
2988,15,133,2531.0970095682137
2989,15,134,2535.4934836523967
2990,15,135,2540.0682624754895
2991,15,136,2544.834166681249
2992,15,137,2549.803177110361
2993,15,138,2554.9864230519925
2994,15,139,2560.394172881471
2995,15,140,2566.035827057591
2996,15,141,2571.9199134484656
2997,15,142,2578.0540849479853
2998,15,143,2584.4451193396267
2999,15,144,2591.0989213590783
3000,15,145,2598.0205269014064
3001,15,146,2605.2141093145638
3002,15,147,2612.682987715344
3003,15,148,2620.429637260327
3004,15,149,2628.4557013002964
3005,15,150,2636.7620053425303
3006,15,151,2645.3485727421225
3007,15,152,2654.2146420409654
3008,15,153,2663.3586858692215
3009,15,154,2672.778431322705
3010,15,155,2682.470881726823
3011,15,156,2692.4323396962714
3012,15,157,2702.6584313980356
3013,15,158,2713.144131924323
3014,15,159,2723.8837916806688
3015,15,160,2734.8711636948556
3016,15,161,2746.099431750967
3017,15,162,2757.5612392538646
3018,15,163,2769.2487187291126
3019,15,164,2781.153521864487
3020,15,165,2793.266849999483
3021,15,166,2805.5794849712147
3022,15,167,2818.0818202256596
3023,15,168,2830.763892105456
3024,15,169,2843.6154112270774
3025,15,170,2856.6257938622407
3026,15,171,2869.784193240859
3027,15,172,2883.079530695226
3028,15,173,2896.5005265676996
3029,15,174,2910.035730807135
3030,15,175,2923.6735531822105
3031,15,176,2937.402293042665
3032,15,177,2951.2101685631596
3033,15,178,2965.0853454072535
3034,15,179,2979.0159647528344
3035,15,180,2992.9901706235714
3036,15,181,3006.9961364746778
3037,15,182,3021.0220909847444
3038,15,183,3035.056343009207
3039,15,184,3049.087305654531
3040,15,185,3063.1035194360593
3041,15,186,3077.0936744859955
3042,15,187,3091.04663178179
3043,15,188,3104.951443368811
3044,15,189,3118.7973715547505
3045,15,190,3132.5739070569894
3046,15,191,3146.2707860873793
3047,15,192,3159.878006362611
3048,15,193,3173.3858420316224
3049,15,194,3186.7848575147395
3050,15,195,3200.0659202526554
3051,15,196,3213.2202123661705
3052,15,197,3226.2392412309728
3053,15,198,3239.1148489743523
3054,15,199,3251.8392209036297
3055,15,200,3264.4048928788575
3056,16,10,406.6790588020709
3057,16,11,405.68156344614476
3058,16,12,405.8730756104902
3059,16,13,407.24840353570585
3060,16,14,409.8007453920493
3061,16,15,413.52169462829727
3062,16,16,418.40124868635814
3063,16,17,424.42782108956317
3064,16,18,431.58825690222113
3065,16,19,439.86785155054326
3066,16,20,449.25037298472773
3067,16,21,459.7180871538048
3068,16,22,471.25178675547653
3069,16,23,483.8308232138795
3070,16,24,497.43314183002684
3071,16,25,512.0353200397185
3072,16,26,527.6126087061576
3073,16,27,544.1389763647994
3074,16,28,561.5871563301316
3075,16,29,579.9286965660531
3076,16,30,599.1340122126619
3077,16,31,619.1724406556984
3078,16,32,640.0122990160593
3079,16,33,661.6209439312165
3080,16,34,683.9648334922226
3081,16,35,707.0095911941452
3082,16,36,730.7200717519034
3083,16,37,755.0604286273186
3084,16,38,779.9941831085147
3085,16,39,805.4842947773485
3086,16,40,831.4932331970581
3087,16,41,857.9830506475687
3088,16,42,884.9154557336674
3089,16,43,912.2518876869497
3090,16,44,939.9535911817999
3091,16,45,967.9816914823292
3092,16,46,996.2972697370254
3093,16,47,1024.8614382367307
3094,16,48,1053.635415450971
3095,16,49,1082.5806006593011
3096,16,50,1111.6586479933076
3097,16,51,1140.831539708676
3098,16,52,1170.06165850645
3099,16,53,1199.311858726926
3100,16,54,1228.5455362418145
3101,16,55,1257.7266968737683
3102,16,56,1286.820023177382
3103,16,57,1315.7909394190744
3104,16,58,1344.6056745993517
3105,16,59,1373.231323366301
3106,16,60,1401.6359046744444
3107,16,61,1429.7884180505177
3108,16,62,1457.6588973338853
3109,16,63,1485.2184617664598
3110,16,64,1512.439364315102
3111,16,65,1539.2950371167638
3112,16,66,1565.7601339452692
3113,16,67,1591.8105696067782
3114,16,68,1617.4235561799924
3115,16,69,1642.577636026058
3116,16,70,1667.25271150203
3117,16,71,1691.4300713214775
3118,16,72,1715.0924135150085
3119,16,73,1738.2238649532524
3120,16,74,1760.8099974041043
3121,16,75,1782.8378401061225
3122,16,76,1804.2958888497428
3123,16,77,1825.174111566701
3124,16,78,1845.4639504394702
3125,16,79,1865.1583205496104
3126,16,80,1884.2516050958855
3127,16,81,1902.7396472205644
3128,16,82,1920.619738491568
3129,16,83,1937.8906040983834
3130,16,84,1954.5523848262276
3131,16,85,1970.6066158834396
3132,16,86,1986.0562026635625
3133,16,87,2000.9053935325076
3134,16,88,2015.1597497382477
3135,16,89,2028.8261125473446
3136,16,90,2041.912567720295
3137,16,91,2054.4284074429006
3138,16,92,2066.3840898378444
3139,16,93,2077.7911961858044
3140,16,94,2088.662385990209
3141,16,95,2099.011350025137
3142,16,96,2108.852761509617
3143,16,97,2118.202225555087
3144,16,98,2127.076227036842
3145,16,99,2135.492077042072
3146,16,100,2143.4678580499913
3147,16,101,2151.0223680015374
3148,16,102,2158.1750634163627
3149,16,103,2164.946001717288
3150,16,104,2171.355782920857
3151,16,105,2177.42549085402
3152,16,106,2183.1766340554454
3153,16,107,2188.6310865190385
3154,16,108,2193.811028435778
3155,16,109,2198.738887087891
3156,16,110,2203.4372780468193
3157,16,111,2207.928946823885
3158,16,112,2212.236711118341
3159,16,113,2216.383403805417
3160,16,114,2220.3918168010855
3161,16,115,2224.2846459369325
3162,16,116,2228.0844369738393
3163,16,117,2231.813532877181
3164,16,118,2235.4940224718007
3165,16,119,2239.147690588787
3166,16,120,2242.7959698104305
3167,16,121,2246.4598939135226
3168,16,122,2250.1600531045374
3169,16,123,2253.9165511343163
3170,16,124,2257.748964372404
3171,16,125,2261.67630291504
3172,16,126,2265.71697379337
3173,16,127,2269.8887463416636
3174,16,128,2274.2087197782052
3175,16,129,2278.693293044266
3176,16,130,2283.358136939493
3177,16,131,2288.218168585188
3178,16,132,2293.2875282390946
3179,16,133,2298.5795584792995
3180,16,134,2304.1067857668536
3181,16,135,2309.880904390702
3182,16,136,2315.9127627910484
3183,16,137,2322.2123522513493
3184,16,138,2328.7887979418565
3185,16,139,2335.650352292289
3186,16,140,2342.804390664262
3187,16,141,2350.2574092887176
3188,16,142,2358.015025427862
3189,16,143,2366.0819797154063
3190,16,144,2374.462140624348
3191,16,145,2383.158511005776
3192,16,146,2392.173236638268
3193,16,147,2401.5076167227744
3194,16,148,2411.162116253769
3195,16,149,2421.1363801937346
3196,16,150,2431.4292493747885
3197,16,151,2442.0387780475207
3198,16,152,2452.9622529951002
3199,16,153,2464.196214127247
3200,16,154,2475.736476467138
3201,16,155,2487.5781534422676
3202,16,156,2499.71568138806
3203,16,157,2512.1428451729403
3204,16,158,2524.8528048512876
3205,16,159,2537.8381232509814
3206,16,160,2551.090794401347
3207,16,161,2564.6022727075024
3208,16,162,2578.363502777063
3209,16,163,2592.36494980585
3210,16,164,2606.5966304298204
3211,16,165,2621.0481439517525
3212,16,166,2635.7087038518853
3213,16,167,2650.5671694940074
3214,16,168,2665.6120779393646
3215,16,169,2680.831675783476
3216,16,170,2696.2139509326257
3217,16,171,2711.746664239135
3218,16,172,2727.4173809173567
3219,16,173,2743.2135016648162
3220,16,174,2759.1222934156635
3221,16,175,2775.1309196568745
3222,16,176,2791.2264702404964
3223,16,177,2807.3959906286723
3224,16,178,2823.626510511242
3225,16,179,2839.9050717394603
3226,16,180,2856.2187555225664
3227,16,181,2872.554708837705
3228,16,182,2888.900170007154
3229,16,183,2905.242493400442
3230,16,184,2921.5691732227842
3231,16,185,2937.867866354627
3232,16,186,2954.1264142109685
3233,16,187,2970.3328635927187
3234,16,188,2986.4754865058885
3235,16,189,3002.542798928051
3236,16,190,3018.523578505083
3237,16,191,3034.406881164507
3238,16,192,3050.1820566354195
3239,16,193,3065.8387628680507
3240,16,194,3081.3669793493546
3241,16,195,3096.7570193143188
3242,16,196,3111.9995408554805
3243,16,197,3127.0855569362734
3244,16,198,3142.0064443166343
3245,16,199,3156.7539514019495
3246,16,200,3171.3202050290442
3247,17,10,532.7155074504535
3248,17,11,530.4588960405346
3249,17,12,529.2861388636627
3250,17,13,529.1918565012239
3251,17,14,530.1691837773892
3252,17,15,532.2097764533763
3253,17,16,535.3038210733887
3254,17,17,539.4400479648781
3255,17,18,544.6057473882765
3256,17,19,550.7867888217537
3257,17,20,557.9676433590764
3258,17,21,566.1314091894488
3259,17,22,575.2598401202604
3260,17,23,585.3333770943879
3261,17,24,596.3311826462722
3262,17,25,608.2311782318844
3263,17,26,621.0100843599657
3264,17,27,634.6434634436583
3265,17,28,649.1057652838235
3266,17,29,664.3703750878129
3267,17,30,680.4096639198531
3268,17,31,697.1950414719905
3269,17,32,714.6970110379013
3270,17,33,732.8852265649474
3271,17,34,751.7285516538277
3272,17,35,771.1951203692889
3273,17,36,791.2523997191623
3274,17,37,811.8672536552795
3275,17,38,833.0060084431284
3276,17,39,854.6345192444307
3277,17,40,876.7182377521448
3278,17,41,899.222280714098
3279,17,42,922.1114991784904
3280,17,43,945.3505482921579
3281,17,44,968.9039574804683
3282,17,45,992.736200835924
3283,17,46,1016.8117675424841
3284,17,47,1041.0952321604589
3285,17,48,1065.5513245993068
3286,17,49,1090.1449996036672
3287,17,50,1114.841505581201
3288,17,51,1139.6064526008486
3289,17,52,1164.4058793932543
3290,17,53,1189.2063191872767
3291,17,54,1213.9748642196896
3292,17,55,1238.679228758803
3293,17,56,1263.2878104868043
3294,17,57,1287.7697500903007
3295,17,58,1312.094988913176
3296,17,59,1336.2343245319594
3297,17,60,1360.1594641189802
3298,17,61,1383.8430754653539
3299,17,62,1407.2588355424277
3300,17,63,1430.381476487077
3301,17,64,1453.1868289035565
3302,17,65,1475.6518623827499
3303,17,66,1497.7547231466483
3304,17,67,1519.4747687349882
3305,17,68,1540.7925996587342
3306,17,69,1561.6900879540945
3307,17,70,1582.1504025790732
3308,17,71,1602.1580316042496
3309,17,72,1621.6988011572882
3310,17,73,1640.7598910914448
3311,17,74,1659.329847355928
3312,17,75,1677.3985910563288
3313,17,76,1694.9574242015046
3314,17,77,1711.9990321440603
3315,17,78,1728.5174827287753
3316,17,79,1744.508222173502
3317,17,80,1759.9680677161998
3318,17,81,1774.8951970696726
3319,17,82,1789.289134734232
3320,17,83,1803.150735228328
3321,17,84,1816.4821633027361
3322,17,85,1829.2868712146737
3323,17,86,1841.569573143504
3324,17,87,1853.3362168383792
3325,17,88,1864.5939525947203
3326,17,89,1875.351099663042
3327,17,90,1885.6171101998366
3328,17,91,1895.402530876955
3329,17,92,1904.7189622697897
3330,17,93,1913.579016151811
3331,17,94,1921.9962708255252
3332,17,95,1929.985224626188
3333,17,96,1937.5612477365826
3334,17,97,1944.7405324561764
3335,17,98,1951.5400420692251
3336,17,99,1957.9774584607908
3337,17,100,1964.0711286291662
3338,17,101,1969.8400102472106
3339,17,102,1975.3036164240484
3340,17,103,1980.4819598203933
3341,17,104,1985.395496270515
3342,17,105,1990.065068062905
3343,17,106,1994.511847031946
3344,17,107,1998.7572776107381
3345,17,108,2002.8230199937384
3346,17,109,2006.7308935558365
3347,17,110,2010.5028206719535
3348,17,111,2014.160771078136
3349,17,112,2017.7267069117318
3350,17,113,2021.2225285646493
3351,17,114,2024.6700214796977
3352,17,115,2028.0908040152153
3353,17,116,2031.506276498869
3354,17,117,2034.9375715863257
3355,17,118,2038.4055060349733
3356,17,119,2041.93053399768
3357,17,120,2045.532701935516
3358,17,121,2049.231605242315
3359,17,122,2053.0463466680235
3360,17,123,2056.9954966211235
3361,17,124,2061.097055423897
3362,17,125,2065.368417587989
3363,17,126,2069.8263381705865
3364,17,127,2074.4869012649347
3365,17,128,2079.3654906720562
3366,17,129,2084.476762793529
3367,17,130,2089.8346217784147
3368,17,131,2095.452196950415
3369,17,132,2101.3418225347286
3370,17,133,2107.5150196969516
3371,17,134,2113.9824808999015
3372,17,135,2120.7540565779054
3373,17,136,2127.838744120802
3374,17,137,2135.2446791546254
3375,17,138,2142.9791290989106
3376,17,139,2151.048488975016
3377,17,140,2159.4582794339776
3378,17,141,2168.213146966566
3379,17,142,2177.3168662534563
3380,17,143,2186.772344607203
3381,17,144,2196.5816284541847
3382,17,145,2206.745911798688
3383,17,146,2217.2655466080805
3384,17,147,2228.140055052938
3385,17,148,2239.3681435328494
3386,17,149,2250.9477184150583
3387,17,150,2262.875903409093
3388,17,151,2275.149058498899
3389,17,152,2287.7628003499635
3390,17,153,2300.712024107753
3391,17,154,2313.99092650098
3392,17,155,2327.593030161793
3393,17,156,2341.511209073684
3394,17,157,2355.7377150563743
3395,17,158,2370.2642051966486
3396,17,159,2385.081770133113
3397,17,160,2400.180963102775
3398,17,161,2415.5518296575797
3399,17,162,2431.1839379589924
3400,17,163,2447.06640955948
3401,17,164,2463.1879505806905
3402,17,165,2479.5368831989067
3403,17,166,2496.1011773500595
3404,17,167,2512.8684825678215
3405,17,168,2529.8261598701574
3406,17,169,2546.9613136119183
3407,17,170,2564.2608232228954
3408,17,171,2581.711374753297
3409,17,172,2599.299492151201
3410,17,173,2617.0115681991047
3411,17,174,2634.8338950395914
3412,17,175,2652.75269422302
3413,17,176,2670.7541462134513
3414,17,177,2688.824419291981
3415,17,178,2706.949697800012
3416,17,179,2725.1162096684593
3417,17,180,2743.3102531822706
3418,17,181,2761.5182229330353
3419,17,182,2779.7266349161364
3420,17,183,2797.9221507323928
3421,17,184,2816.0916008577155
3422,17,185,2834.222006947955
3423,17,186,2852.300603149474
3424,17,187,2870.314856389964
3425,17,188,2888.252485627037
3426,17,189,2906.1014800360576
3427,17,190,2923.8501161218283
3428,17,191,2941.4869737422887
3429,17,192,2959.0009510356595
3430,17,193,2976.3812782456594
3431,17,194,2993.6175304426415
3432,17,195,3010.6996391415005
3433,17,196,3027.617902820293
3434,17,197,3044.362996346155
3435,17,198,3060.925979318076
3436,17,199,3077.2983033385917
3437,17,200,3093.4718182290294
3438,18,10,675.4471548176424
3439,18,11,672.0234243178038
3440,18,12,669.5789180843346
3441,18,13,668.1082359813958
3442,18,14,667.6046193266491
3443,18,15,668.0599585695106
3444,18,16,669.4648038932567
3445,18,17,671.8083787396411
3446,18,18,675.0785962484318
3447,18,19,679.2620785952337
3448,18,20,684.34417920331
3449,18,21,690.3090077975118
3450,18,22,697.139458260037
3451,18,23,704.8172392401501
3452,18,24,713.322907461976
3453,18,25,722.6359036670727
3454,18,26,732.7345911204733
3455,18,27,743.5962966017582
3456,18,28,755.1973537953731
3457,18,29,767.5131489873138
3458,18,30,780.5181689683914
3459,18,31,794.1860510375637
3460,18,32,808.4896349931372
3461,18,33,823.4010169923907
3462,18,34,838.8916051559395
3463,18,35,854.9321767861115
3464,18,36,871.4929370651154
3465,18,37,888.5435790930786
3466,18,38,906.0533451220234
3467,18,39,923.9910888380294
3468,18,40,942.3253385404662
3469,18,41,961.0243610638655
3470,18,42,980.0562262857333
3471,18,43,999.3888720609503
3472,18,44,1018.9901694226178
3473,18,45,1038.8279878871924
3474,18,46,1058.8702607011908
3475,18,47,1079.0850498671416
3476,18,48,1099.4406107856591
3477,18,49,1119.905456352462
3478,18,50,1140.4484203491113
3479,18,51,1161.0387199690058
3480,18,52,1181.6460173218586
3481,18,53,1202.2404797623817
3482,18,54,1222.7928388925143
3483,18,55,1243.2744480897272
3484,18,56,1263.6573384179521
3485,18,57,1283.914272782281
3486,18,58,1304.0187981935153
3487,18,59,1323.9452960136505
3488,18,60,1343.6690300590926
3489,18,61,1363.1661924448176
3490,18,62,1382.4139470582222
3491,18,63,1401.3904705592047
3492,18,64,1420.0749908088299
3493,18,65,1438.4478226374422
3494,18,66,1456.490400869307
3495,18,67,1474.1853105298937
3496,18,68,1491.5163141689113
3497,18,69,1508.4683762413226
3498,18,70,1525.027684495352
3499,18,71,1541.1816683273732
3500,18,72,1556.9190140691583
3501,18,73,1572.2296771843576
3502,18,74,1587.104891357628
3503,18,75,1601.5371744699844
3504,18,76,1615.5203314615947
3505,18,77,1629.049454092489
3506,18,78,1642.1209176200284
3507,18,79,1654.7323744205196
3508,18,80,1666.8827445899612
3509,18,81,1678.5722035689928
3510,18,82,1689.8021668427348
3511,18,83,1700.5752717756436
3512,18,84,1710.8953566490313
3513,18,85,1720.767436975131
3514,18,86,1730.1976791701281
3515,18,87,1739.1933716741294
3516,18,88,1747.7628936133253
3517,18,89,1755.915681105421
3518,18,90,1763.6621913153099
3519,18,91,1771.0138643731173
3520,18,92,1777.9830832723708
3521,18,93,1784.5831318701132
3522,18,94,1790.8281511153818
3523,18,95,1796.7330936363458
3524,18,96,1802.3136768195277
3525,18,97,1807.586334517828
3526,18,98,1812.5681675263481
3527,18,99,1817.2768929676572
3528,18,100,1821.730792728544
3529,18,101,1825.9486610936328
3530,18,102,1829.9497517196003
3531,18,103,1833.753724095779
3532,18,104,1837.380589636314
3533,18,105,1840.850657548073
3534,18,106,1844.1844806181919
3535,18,107,1847.4028010634077
3536,18,108,1850.526496581238
3537,18,109,1853.5765267414652
3538,18,110,1856.573879853558
3539,18,111,1859.539520442087
3540,18,112,1862.4943374597813
3541,18,113,1865.4590933638187
3542,18,114,1868.4543741763418
3543,18,115,1871.5005406468774
3544,18,116,1874.6176806289363
3545,18,117,1877.8255627784508
3546,18,118,1881.143591676498
3547,18,119,1884.590764473398
3548,18,120,1888.185629145538
3549,18,121,1891.9462444505693
3550,18,122,1895.8901416606693
3551,18,123,1900.0342881471893
3552,18,124,1904.3950528839612
3553,18,125,1908.9881739301711
3554,18,126,1913.8287279471258
3555,18,127,1918.9311017965072
3556,18,128,1924.308966262
3557,18,129,1929.975251928098
3558,18,130,1935.9421272450934
3559,18,131,1942.220978801104
3560,18,132,1948.8223938165163
3561,18,133,1955.756144869418
3562,18,134,1963.0311768540369
3563,18,135,1970.6555961683432
3564,18,136,1978.636662120515
3565,18,137,1986.980780538114
3566,18,138,1995.6934995579725
3567,18,139,2004.779507569016
3568,18,140,2014.2426332749699
3569,18,141,2024.0858478383527
3570,18,142,2034.3112690622866
3571,18,143,2044.9201675617958
3572,18,144,2055.9129748715973
3573,18,145,2067.28929343305
3574,18,146,2079.047908398939
3575,18,147,2091.1868011905854
3576,18,148,2103.703164739012
3577,18,149,2116.593420337541
3578,18,150,2129.8532360309837
3579,18,151,2143.4775464638833
3580,18,152,2157.460574107131
3581,18,153,2171.7958517811435
3582,18,154,2186.476246390943
3583,18,155,2201.4939837880474
3584,18,156,2216.8406746715136
3585,18,157,2232.5073414409444
3586,18,158,2248.4844459121236
3587,18,159,2264.761917807003
3588,18,160,2281.3291839282033
3589,18,161,2298.175197929593
3590,18,162,2315.2884705939605
3591,18,163,2332.6571005300725
3592,18,164,2350.268805201841
3593,18,165,2368.110952203944
3594,18,166,2386.170590699065
3595,18,167,2404.434482934068
3596,18,168,2422.889135753635
3597,18,169,2441.520832032399
3598,18,170,2460.315661948436
3599,18,171,2479.259554023422
3600,18,172,2498.338305857309
3601,18,173,2517.537614487981
3602,18,174,2536.843106309152
3603,18,175,2556.240366482638
3604,18,176,2575.7149677843054
3605,18,177,2595.252498825892
3606,18,178,2614.8385915983404
3607,18,179,2634.458948285415
3608,18,180,2654.0993672998075
3609,18,181,2673.7457684972146
3610,18,182,2693.384217527532
3611,18,183,2713.0009492854238
3612,18,184,2732.5823904263734
3613,18,185,2752.115180917481
3614,18,186,2771.586194595953
3615,18,187,2790.982558711492
3616,18,188,2810.291672432392
3617,18,189,2829.5012242983707
3618,18,190,2848.5992086065366
3619,18,191,2867.573940720158
3620,18,192,2886.414071293168
3621,18,193,2905.1085994062723
3622,18,194,2923.6468846137577
3623,18,195,2942.018657902969
3624,18,196,2960.2140315712177
3625,18,197,2978.223508027763
3626,18,198,2996.037987530995
3627,18,199,3013.6487748736195
3628,18,200,3031.047585030939
3629,19,10,828.1088383200338
3630,19,11,823.5710460487288
3631,19,12,819.9101750750443
3632,19,13,817.1209906005246
3633,19,14,815.1970274547185
3634,19,15,814.1305983783034
3635,19,16,813.9128049922854
3636,19,17,814.5335514492565
3637,19,18,815.981560756715
3638,19,19,818.2443937544753
3639,19,20,821.3084707207734
3640,19,21,825.1590955745942
3641,19,22,829.7804826345929
3642,19,23,835.1557858870387
3643,19,24,841.2671307089628
3644,19,25,848.09564798475
3645,19,26,855.6215105477122
3646,19,27,863.8239718719254
3647,19,28,872.6814069317956
3648,19,29,882.1713551414988
3649,19,30,892.2705652793254
3650,19,31,902.9550422963936
3651,19,32,914.2000959034374
3652,19,33,925.9803908234645
3653,19,34,938.2699985933306
3654,19,35,951.0424507921712
3655,19,36,964.2707935700087
3656,19,37,977.9276433460611
3657,19,38,991.9852435417309
3658,19,39,1006.415522210471
3659,19,40,1021.1901504232287
3660,19,41,1036.2806012659303
3661,19,42,1051.6582093024351
3662,19,43,1067.29423035589
3663,19,44,1083.1599014582607
3664,19,45,1099.2265008188144
3665,19,46,1115.4654076601457
3666,19,47,1131.848161771374
3667,19,48,1148.3465226280189
3668,19,49,1164.9325279292893
3669,19,50,1181.5785514041395
3670,19,51,1198.2573597403077
3671,19,52,1214.9421684913764
3672,19,53,1231.6066968207936
3673,19,54,1248.2252209440733
3674,19,55,1264.7726261338862
3675,19,56,1281.2244571572394
3676,19,57,1297.5569670174523
3677,19,58,1313.7471638787797
3678,19,59,1329.7728560566143
3679,19,60,1345.6126949611723
3680,19,61,1361.2462158885392
3681,19,62,1376.6538765593684
3682,19,63,1391.81709331093
3683,19,64,1406.7182748559906
3684,19,65,1421.3408535277183
3685,19,66,1435.6693139378276
3686,19,67,1449.689218982042
3687,19,68,1463.3872331345901
3688,19,69,1476.751142980903
3689,19,70,1489.7698749459562
3690,19,71,1502.4335101832087
3691,19,72,1514.7332965968544
3692,19,73,1526.6616579791412
3693,19,74,1538.2122002515887
3694,19,75,1549.3797148072813
3695,19,76,1560.1601789600782
3696,19,77,1570.5507535136887
3697,19,78,1580.54977747229
3698,19,79,1590.1567599220123
3699,19,80,1599.3723691198793
3700,19,81,1608.1984188351692
3701,19,82,1616.6378519951704
3702,19,83,1624.6947216942174
3703,19,84,1632.3741696329193
3704,19,85,1639.6824020597942
3705,19,86,1646.6266632956206
3706,19,87,1653.2152069257838
3707,19,88,1659.4572647524749
3708,19,89,1665.3630136044444
3709,19,90,1670.9435401061235
3710,19,91,1676.2108035147812
